fips2000,State,County,CBSASub,Areaname,fips2010,lim50_15p1,lim50_15p2,lim50_15p3,lim50_15p4,lim50_15p5,lim50_15p6,lim50_15p7,lim50_15p8,lim120_15p1,lim120_15p2,lim120_15p3,lim120_15p4,lim120_15p5,lim120_15p6,lim120_15p7,lim120_15p8,name
2612799999,26,127,NCNTY26127N26127,"Oceana County, MI",2612799999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Oceana County
2612999999,26,129,NCNTY26129N26129,"Ogemaw County, MI",2612999999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Ogemaw County
2613199999,26,131,NCNTY26131N26131,"Ontonagon County, MI",2613199999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Ontonagon County
2613399999,26,133,NCNTY26133N26133,"Osceola County, MI",2613399999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Osceola County
2613599999,26,135,NCNTY26135N26135,"Oscoda County, MI",2613599999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Oscoda County
2613799999,26,137,NCNTY26137N26137,"Otsego County, MI",2613799999,20300,23200,26100,28950,31300,33600,35900,38250,48650,55600,62550,69500,75050,80600,86150,91700,Otsego County
2613999999,26,139,METRO26100M26100,"Holland-Grand Haven, MI MSA",2613999999,23800,27200,30600,33950,36700,39400,42100,44850,57050,65200,73350,81500,88000,94500,101050,107550,Ottawa County
2614199999,26,141,NCNTY26141N26141,"Presque Isle County, MI",2614199999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Presque Isle County
2614399999,26,143,NCNTY26143N26143,"Roscommon County, MI",2614399999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Roscommon County
2614599999,26,145,METRO40980M40980,"Saginaw-Saginaw Township North, MI MSA",2614599999,19050,21800,24500,27200,29400,31600,33750,35950,45700,52200,58750,65300,70500,75700,80950,86150,Saginaw County
2614799999,26,147,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2614799999,23700,27100,30500,33850,36600,39300,42000,44700,56850,65000,73100,81250,87750,94250,100750,107250,St. Clair County
2614999999,26,149,NCNTY26149N26149,"St. Joseph County, MI",2614999999,19350,22100,24850,27600,29850,32050,34250,36450,46350,53000,59600,66250,71550,76850,82150,87450,St. Joseph County
2615199999,26,151,NCNTY26151N26151,"Sanilac County, MI",2615199999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Sanilac County
2615399999,26,153,NCNTY26153N26153,"Schoolcraft County, MI",2615399999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Schoolcraft County
2615599999,26,155,NCNTY26155N26155,"Shiawassee County, MI",2615599999,19300,22050,24800,27550,29800,32000,34200,36400,46300,52900,59500,66100,71400,76700,82000,87300,Shiawassee County
2615799999,26,157,NCNTY26157N26157,"Tuscola County, MI",2615799999,19150,21900,24650,27350,29550,31750,33950,36150,45950,52500,59100,65650,70900,76150,81400,86650,Tuscola County
2615999999,26,159,METRO28020M28020,"Kalamazoo-Portage, MI MSA",2615999999,21100,24100,27100,30100,32550,34950,37350,39750,50550,57800,65000,72250,78000,83800,89600,95350,Van Buren County
2616199999,26,161,METRO11460M11460,"Ann Arbor, MI MSA",2616199999,29550,33750,37950,42150,45550,48900,52300,55650,70800,80950,91050,101150,109250,117350,125450,133550,Washtenaw County
2616399999,26,163,METRO19820M19820,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",2616399999,23700,27100,30500,33850,36600,39300,42000,44700,56850,65000,73100,81250,87750,94250,100750,107250,Wayne County
2616599999,26,165,NCNTY26165N26165,"Wexford County, MI",2616599999,19000,21700,24400,27100,29300,31450,33650,35800,45550,52050,58550,65050,70250,75450,80650,85850,Wexford County
2700199999,27,1,NCNTY27001N27001,"Aitkin County, MN",2700199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Aitkin County
2700399999,27,3,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2700399999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Anoka County
2700599999,27,5,NCNTY27005N27005,"Becker County, MN",2700599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Becker County
2700799999,27,7,NCNTY27007N27007,"Beltrami County, MN",2700799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Beltrami County
2700999999,27,9,METRO41060M41060,"St. Cloud, MN MSA",2700999999,25650,29300,32950,36600,39550,42500,45400,48350,61500,70250,79050,87850,94850,101900,108900,115950,Benton County
2701199999,27,11,NCNTY27011N27011,"Big Stone County, MN",2701199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Big Stone County
2701399999,27,13,METRO31860M31860,"Mankato-North Mankato, MN MSA",2701399999,24850,28400,31950,35450,38300,41150,44000,46800,59550,68050,76550,85100,91900,98700,105500,112300,Blue Earth County
2701599999,27,15,NCNTY27015N27015,"Brown County, MN",2701599999,23600,27000,30350,33700,36400,39100,41800,44500,56600,64700,72800,80900,87350,93800,100300,106750,Brown County
2701799999,27,17,METRO20260M20260,"Duluth, MN-WI MSA",2701799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Carlton County
2701999999,27,19,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2701999999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Carver County
2702199999,27,21,NCNTY27021N27021,"Cass County, MN",2702199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Cass County
2702399999,27,23,NCNTY27023N27023,"Chippewa County, MN",2702399999,22900,26200,29450,32700,35350,37950,40550,43200,54950,62800,70650,78500,84750,91050,97300,103600,Chippewa County
2702599999,27,25,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2702599999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Chisago County
2702799999,27,27,METRO22020M22020,"Fargo, ND-MN MSA",2702799999,26750,30550,34350,38150,41250,44300,47350,50400,64100,73250,82400,91550,98900,106200,113550,120850,Clay County
2702999999,27,29,NCNTY27029N27029,"Clearwater County, MN",2702999999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Clearwater County
2703199999,27,31,NCNTY27031N27031,"Cook County, MN",2703199999,22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,Cook County
2703399999,27,33,NCNTY27033N27033,"Cottonwood County, MN",2703399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Cottonwood County
2703599999,27,35,NCNTY27035N27035,"Crow Wing County, MN",2703599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Crow Wing County
2703799999,27,37,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2703799999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Dakota County
2703999999,27,39,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",2703999999,28600,32700,36800,40850,44150,47400,50700,53950,68650,78450,88250,98050,105900,113750,121550,129400,Dodge County
2704199999,27,41,NCNTY27041N27041,"Douglas County, MN",2704199999,23700,27100,30500,33850,36600,39300,42000,44700,56850,65000,73100,81250,87750,94250,100750,107250,Douglas County
2704399999,27,43,NCNTY27043N27043,"Faribault County, MN",2704399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Faribault County
2704599999,27,45,NCNTY27045N27045,"Fillmore County, MN",2704599999,23450,26800,30150,33500,36200,38900,41550,44250,56300,64300,72350,80400,86850,93250,99700,106150,Fillmore County
2704799999,27,47,NCNTY27047N27047,"Freeborn County, MN",2704799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Freeborn County
2704999999,27,49,NCNTY27049N27049,"Goodhue County, MN",2704999999,26100,29800,33550,37250,40250,43250,46200,49200,62600,71500,80450,89400,96550,103700,110850,118000,Goodhue County
2705199999,27,51,NCNTY27051N27051,"Grant County, MN",2705199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Grant County
2705399999,27,53,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2705399999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Hennepin County
2705599999,27,55,METRO29100M29100,"La Crosse, WI-MN MSA",2705599999,24600,28100,31600,35100,37950,40750,43550,46350,58950,67400,75800,84250,91000,97700,104450,111200,Houston County
2705799999,27,57,NCNTY27057N27057,"Hubbard County, MN",2705799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Hubbard County
2705999999,27,59,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2705999999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Isanti County
2706199999,27,61,NCNTY27061N27061,"Itasca County, MN",2706199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Itasca County
2706399999,27,63,NCNTY27063N27063,"Jackson County, MN",2706399999,22700,25950,29200,32400,35000,37600,40200,42800,54450,62200,70000,77750,84000,90200,96400,102650,Jackson County
2706599999,27,65,NCNTY27065N27065,"Kanabec County, MN",2706599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Kanabec County
2706799999,27,67,NCNTY27067N27067,"Kandiyohi County, MN",2706799999,22900,26200,29450,32700,35350,37950,40550,43200,54950,62800,70650,78500,84750,91050,97300,103600,Kandiyohi County
2706999999,27,69,NCNTY27069N27069,"Kittson County, MN",2706999999,23550,26900,30250,33600,36300,39000,41700,44400,56450,64500,72600,80650,87100,93550,100000,106450,Kittson County
2707199999,27,71,NCNTY27071N27071,"Koochiching County, MN",2707199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Koochiching County
2707399999,27,73,NCNTY27073N27073,"Lac qui Parle County, MN",2707399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Lac qui Parle County
2707599999,27,75,NCNTY27075N27075,"Lake County, MN",2707599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Lake County
2707799999,27,77,NCNTY27077N27077,"Lake of the Woods County, MN",2707799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Lake of the Woods County
2707999999,27,79,NCNTY27079N27079,"Le Sueur County, MN",2707999999,25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,Le Sueur County
2708199999,27,81,NCNTY27081N27081,"Lincoln County, MN",2708199999,22850,26100,29350,32600,35250,37850,40450,43050,54750,62600,70400,78250,84500,90750,97000,103300,Lincoln County
2708399999,27,83,NCNTY27083N27083,"Lyon County, MN",2708399999,25100,28700,32300,35850,38750,41600,44500,47350,60250,68850,77450,86050,92900,99800,106700,113550,Lyon County
2708599999,27,85,NCNTY27085N27085,"McLeod County, MN",2708599999,25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,McLeod County
2708799999,27,87,NCNTY27087N27087,"Mahnomen County, MN",2708799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Mahnomen County
2708999999,27,89,NCNTY27089N27089,"Marshall County, MN",2708999999,24050,27500,30950,34350,37100,39850,42600,45350,57700,65950,74200,82450,89050,95650,102250,108800,Marshall County
2709199999,27,91,NCNTY27091N27091,"Martin County, MN",2709199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Martin County
2709399999,27,93,NCNTY27093N27093,"Meeker County, MN",2709399999,22850,26100,29350,32600,35250,37850,40450,43050,54750,62600,70400,78250,84500,90750,97000,103300,Meeker County
2709599999,27,95,NCNTY27095N27095,"Mille Lacs County, MN",2709599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Mille Lacs County
2709799999,27,97,NCNTY27097N27097,"Morrison County, MN",2709799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Morrison County
2709999999,27,99,NCNTY27099N27099,"Mower County, MN",2709999999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Mower County
2710199999,27,101,NCNTY27101N27101,"Murray County, MN",2710199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Murray County
2710399999,27,103,METRO31860M31860,"Mankato-North Mankato, MN MSA",2710399999,24850,28400,31950,35450,38300,41150,44000,46800,59550,68050,76550,85100,91900,98700,105500,112300,Nicollet County
2710599999,27,105,NCNTY27105N27105,"Nobles County, MN",2710599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Nobles County
2710799999,27,107,NCNTY27107N27107,"Norman County, MN",2710799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Norman County
2710999999,27,109,METRO40340M40340,"Rochester, MN HUD Metro FMR Area",2710999999,28600,32700,36800,40850,44150,47400,50700,53950,68650,78450,88250,98050,105900,113750,121550,129400,Olmsted County
2711199999,27,111,NCNTY27111N27111,"Otter Tail County, MN",2711199999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Otter Tail County
2711399999,27,113,NCNTY27113N27113,"Pennington County, MN",2711399999,22600,25800,29050,32250,34850,37450,40000,42600,54200,61900,69650,77400,83600,89800,96000,102150,Pennington County
2711599999,27,115,NCNTY27115N27115,"Pine County, MN",2711599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Pine County
2711799999,27,117,NCNTY27117N27117,"Pipestone County, MN",2711799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Pipestone County
2711999999,27,119,METRO24220M24220,"Grand Forks, ND-MN MSA",2711999999,25900,29600,33300,36950,39950,42900,45850,48800,62100,70950,79800,88700,95750,102850,109950,117050,Polk County
2712199999,27,121,NCNTY27121N27121,"Pope County, MN",2712199999,23250,26600,29900,33200,35900,38550,41200,43850,55800,63750,71700,79700,86050,92450,98800,105200,Pope County
2712399999,27,123,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2712399999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Ramsey County
2712599999,27,125,NCNTY27125N27125,"Red Lake County, MN",2712599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Red Lake County
2712799999,27,127,NCNTY27127N27127,"Redwood County, MN",2712799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Redwood County
2712999999,27,129,NCNTY27129N27129,"Renville County, MN",2712999999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Renville County
2713199999,27,131,NCNTY27131N27131,"Rice County, MN",2713199999,26400,30150,33900,37650,40700,43700,46700,49700,63250,72300,81300,90350,97600,104800,112050,119300,Rice County
2713399999,27,133,NCNTY27133N27133,"Rock County, MN",2713399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Rock County
2713599999,27,135,NCNTY27135N27135,"Roseau County, MN",2713599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Roseau County
2713799999,27,137,METRO20260M20260,"Duluth, MN-WI MSA",2713799999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,St. Louis County
2713999999,27,139,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2713999999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Scott County
2714199999,27,141,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2714199999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Sherburne County
2714399999,27,143,NCNTY27143N27143,"Sibley County, MN",2714399999,23550,26900,30250,33600,36300,39000,41700,44400,56450,64500,72600,80650,87100,93550,100000,106450,Sibley County
2714599999,27,145,METRO41060M41060,"St. Cloud, MN MSA",2714599999,25650,29300,32950,36600,39550,42500,45400,48350,61500,70250,79050,87850,94850,101900,108900,115950,Stearns County
2714799999,27,147,NCNTY27147N27147,"Steele County, MN",2714799999,26600,30400,34200,37950,41000,44050,47100,50100,63750,72850,81950,91100,98350,105650,112950,120250,Steele County
2714999999,27,149,NCNTY27149N27149,"Stevens County, MN",2714999999,25150,28750,32350,35900,38800,41650,44550,47400,60300,68950,77550,86150,93050,99950,106850,113750,Stevens County
2715199999,27,151,NCNTY27151N27151,"Swift County, MN",2715199999,22550,25750,28950,32150,34750,37300,39900,42450,54000,61750,69450,77150,83350,89500,95700,101850,Swift County
2715399999,27,153,NCNTY27153N27153,"Todd County, MN",2715399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Todd County
2715599999,27,155,NCNTY27155N27155,"Traverse County, MN",2715599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Traverse County
2715799999,27,157,METRO40340N27157,"Wabasha County, MN HUD Metro FMR Area",2715799999,25350,28950,32550,36150,39050,41950,44850,47750,60750,69400,78100,86750,93700,100650,107600,114500,Wabasha County
2715999999,27,159,NCNTY27159N27159,"Wadena County, MN",2715999999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Wadena County
2716199999,27,161,NCNTY27161N27161,"Waseca County, MN",2716199999,23900,27300,30700,34100,36850,39600,42300,45050,57300,65450,73650,81850,88400,94950,101500,108050,Waseca County
2716399999,27,163,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2716399999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Washington County
2716599999,27,165,NCNTY27165N27165,"Watonwan County, MN",2716599999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Watonwan County
2716799999,27,167,NCNTY27167N27167,"Wilkin County, MN",2716799999,22400,25600,28800,32000,34600,37150,39700,42250,53750,61450,69100,76800,82950,89100,95250,101400,Wilkin County
2716999999,27,169,NCNTY27169N27169,"Winona County, MN",2716999999,24400,27900,31400,34850,37650,40450,43250,46050,58550,66900,75300,83650,90350,97000,103700,110400,Winona County
2717199999,27,171,METRO33460M33460,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",2717199999,30350,34650,39000,43300,46800,50250,53700,57200,72750,83150,93550,103900,112250,120550,128850,137150,Wright County
2717399999,27,173,NCNTY27173N27173,"Yellow Medicine County, MN",2717399999,22350,25550,28750,31900,34500,37050,39600,42150,53600,61250,68900,76550,82700,88800,94950,101050,Yellow Medicine County
2800199999,28,1,NCNTY28001N28001,"Adams County, MS",2800199999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Adams County
2800399999,28,3,NCNTY28003N28003,"Alcorn County, MS",2800399999,16800,19200,21600,24000,25950,27850,29800,31700,40300,46100,51850,57600,62200,66800,71400,76050,Alcorn County
2800599999,28,5,NCNTY28005N28005,"Amite County, MS",2800599999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Amite County
2800799999,28,7,NCNTY28007N28007,"Attala County, MS",2800799999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Attala County
2800999999,28,9,NCNTY28009N28009,"Benton County, MS",2800999999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Benton County
2801199999,28,11,NCNTY28011N28011,"Bolivar County, MS",2801199999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Bolivar County
2801399999,28,13,NCNTY28013N28013,"Calhoun County, MS",2801399999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Calhoun County
2801599999,28,15,NCNTY28015N28015,"Carroll County, MS",2801599999,16000,18250,20550,22800,24650,26450,28300,30100,38300,43800,49250,54700,59100,63500,67850,72250,Carroll County
2801799999,28,17,NCNTY28017N28017,"Chickasaw County, MS",2801799999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Chickasaw County
2801999999,28,19,NCNTY28019N28019,"Choctaw County, MS",2801999999,15200,17350,19500,21650,23400,25150,26850,28600,36350,41550,46750,51950,56100,60250,64450,68600,Choctaw County
2802199999,28,21,NCNTY28021N28021,"Claiborne County, MS",2802199999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Claiborne County
2802399999,28,23,NCNTY28023N28023,"Clarke County, MS",2802399999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Clarke County
2802599999,28,25,NCNTY28025N28025,"Clay County, MS",2802599999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Clay County
2802799999,28,27,NCNTY28027N28027,"Coahoma County, MS",2802799999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Coahoma County
2802999999,28,29,METRO27140M27140,"Jackson, MS HUD Metro FMR Area",2802999999,19750,22550,25350,28150,30450,32700,34950,37200,47300,54050,60800,67550,72950,78350,83750,89200,Copiah County
2803199999,28,31,NCNTY28031N28031,"Covington County, MS",2803199999,15950,18200,20500,22750,24600,26400,28250,30050,38200,43700,49150,54600,58950,63350,67700,72050,Covington County
2803399999,28,33,METRO32820M32820,"Memphis, TN-MS-AR HUD Metro FMR Area",2803399999,20300,23200,26100,29000,31350,33650,36000,38300,48700,55700,62650,69600,75150,80750,86300,91850,DeSoto County
2803599999,28,35,METRO25620M25620,"Hattiesburg, MS MSA",2803599999,17050,19500,21950,24350,26300,28250,30200,32150,40900,46750,52600,58450,63100,67800,72450,77150,Forrest County
2803799999,28,37,NCNTY28037N28037,"Franklin County, MS",2803799999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Franklin County
2803999999,28,39,METRO37700M37700,"Pascagoula, MS MSA",2803999999,20800,23750,26700,29650,32050,34400,36800,39150,49800,56950,64050,71150,76850,82550,88250,93950,George County
2804199999,28,41,NCNTY28041N28041,"Greene County, MS",2804199999,16950,19350,21750,24150,26100,28050,29950,31900,40550,46350,52150,57950,62600,67250,71850,76500,Greene County
2804399999,28,43,NCNTY28043N28043,"Grenada County, MS",2804399999,16850,19250,21650,24050,26000,27900,29850,31750,40400,46200,51950,57700,62350,66950,71550,76200,Grenada County
2804599999,28,45,METRO25060M25060,"Gulfport-Biloxi, MS MSA",2804599999,18350,20950,23550,26150,28250,30350,32450,34550,43950,50200,56500,62750,67800,72800,77800,82850,Hancock County
2804799999,28,47,METRO25060M25060,"Gulfport-Biloxi, MS MSA",2804799999,18350,20950,23550,26150,28250,30350,32450,34550,43950,50200,56500,62750,67800,72800,77800,82850,Harrison County
2804999999,28,49,METRO27140M27140,"Jackson, MS HUD Metro FMR Area",2804999999,19750,22550,25350,28150,30450,32700,34950,37200,47300,54050,60800,67550,72950,78350,83750,89200,Hinds County
2805199999,28,51,NCNTY28051N28051,"Holmes County, MS",2805199999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Holmes County
2805399999,28,53,NCNTY28053N28053,"Humphreys County, MS",2805399999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Humphreys County
2805599999,28,55,NCNTY28055N28055,"Issaquena County, MS",2805599999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Issaquena County
2805799999,28,57,NCNTY28057N28057,"Itawamba County, MS",2805799999,16250,18550,20850,23150,25050,26900,28750,30600,38900,44450,50000,55550,60000,64450,68900,73350,Itawamba County
2805999999,28,59,METRO37700M37700,"Pascagoula, MS MSA",2805999999,20800,23750,26700,29650,32050,34400,36800,39150,49800,56950,64050,71150,76850,82550,88250,93950,Jackson County
2806199999,28,61,NCNTY28061N28061,"Jasper County, MS",2806199999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Jasper County
2806399999,28,63,NCNTY28063N28063,"Jefferson County, MS",2806399999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Jefferson County
2806599999,28,65,NCNTY28065N28065,"Jefferson Davis County, MS",2806599999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Jefferson Davis County
2806799999,28,67,NCNTY28067N28067,"Jones County, MS",2806799999,15650,17850,20100,22300,24100,25900,27700,29450,37450,42800,48150,53500,57800,62100,66350,70650,Jones County
2806999999,28,69,NCNTY28069N28069,"Kemper County, MS",2806999999,15200,17350,19500,21650,23400,25150,26850,28600,36350,41550,46750,51950,56100,60250,64450,68600,Kemper County
2807199999,28,71,NCNTY28071N28071,"Lafayette County, MS",2807199999,23250,26600,29900,33200,35900,38550,41200,43850,55800,63750,71700,79700,86050,92450,98800,105200,Lafayette County
2807399999,28,73,METRO25620M25620,"Hattiesburg, MS MSA",2807399999,17050,19500,21950,24350,26300,28250,30200,32150,40900,46750,52600,58450,63100,67800,72450,77150,Lamar County
2807599999,28,75,NCNTY28075N28075,"Lauderdale County, MS",2807599999,16150,18450,20750,23050,24900,26750,28600,30450,38700,44250,49800,55300,59750,64150,68600,73000,Lauderdale County
2807799999,28,77,NCNTY28077N28077,"Lawrence County, MS",2807799999,18450,21050,23700,26300,28450,30550,32650,34750,44200,50500,56800,63100,68150,73200,78250,83300,Lawrence County
2807999999,28,79,NCNTY28079N28079,"Leake County, MS",2807999999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Leake County
2808199999,28,81,NCNTY28081N28081,"Lee County, MS",2808199999,20250,23150,26050,28900,31250,33550,35850,38150,48550,55500,62400,69350,74900,80450,86000,91550,Lee County
2808399999,28,83,NCNTY28083N28083,"Leflore County, MS",2808399999,14950,17100,19250,21350,23100,24800,26500,28200,35850,41000,46100,51250,55350,59450,63550,67650,Leflore County
2808599999,28,85,NCNTY28085N28085,"Lincoln County, MS",2808599999,15200,17400,19550,21700,23450,25200,26950,28650,36450,41650,46850,52100,56250,60400,64600,68750,Lincoln County
