fips2000,State,County,CBSASub,Areaname,fips2010,lim50_14p1,lim50_14p2,lim50_14p3,lim50_14p4,lim50_14p5,lim50_14p6,lim50_14p7,lim50_14p8,lim120_14p1,lim120_14p2,lim120_14p3,lim120_14p4,lim120_14p5,lim120_14p6,lim120_14p7,lim120_14p8,name
2300531600,23,5,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",2300531600,23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,Harrison town
2300541067,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300541067,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Long Island town
2300548085,23,5,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",2300548085,23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,Naples town
2300548820,23,5,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",2300548820,23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,New Gloucester town
2300553860,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300553860,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,North Yarmouth town
2300560545,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300560545,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Portland city
2300560685,23,5,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",2300560685,23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,Pownal town
2300561945,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300561945,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Raymond town
2300566145,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300566145,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Scarborough town
2300566775,23,5,METRO38860N23005,"Cumberland County, ME (part) HUD Metro FMR Area",2300566775,23950,27400,30800,34200,36950,39700,42450,45150,57450,65650,73850,82100,88650,95200,101800,108350,Sebago town
2300571990,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300571990,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,South Portland city
2300573670,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300573670,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Standish town
2300582105,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300582105,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Westbrook city
2300586025,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300586025,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Windham town
2300587845,23,5,METRO38860MM6400,"Portland, ME HUD Metro FMR Area",2300587845,27100,30950,34800,38650,41750,44850,47950,51050,64950,74200,83500,92750,100200,107600,115000,122450,Yarmouth town
2300702235,23,7,NCNTY23007N23007,"Franklin County, ME",2300702235,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Avon town
2300710740,23,7,NCNTY23007N23007,"Franklin County, ME",2300710740,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Carrabassett Valley town
2300710915,23,7,NCNTY23007N23007,"Franklin County, ME",2300710915,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Carthage town
2300712595,23,7,NCNTY23007N23007,"Franklin County, ME",2300712595,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Chesterville town
2300714205,23,7,NCNTY23007N23007,"Franklin County, ME",2300714205,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Coplin plantation
2300716165,23,7,NCNTY23007N23007,"Franklin County, ME",2300716165,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Dallas plantation
2300719865,23,7,NCNTY23007N23007,"Franklin County, ME",2300719865,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,East Central Franklin UT
2300724005,23,7,NCNTY23007N23007,"Franklin County, ME",2300724005,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Eustis town
2300724775,23,7,NCNTY23007N23007,"Franklin County, ME",2300724775,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Farmington town
2300734820,23,7,NCNTY23007N23007,"Franklin County, ME",2300734820,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Industry town
2300735625,23,7,NCNTY23007N23007,"Franklin County, ME",2300735625,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Jay town
2300737025,23,7,NCNTY23007N23007,"Franklin County, ME",2300737025,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Kingfield town
2300742765,23,7,NCNTY23007N23007,"Franklin County, ME",2300742765,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Madrid town
2300749345,23,7,NCNTY23007N23007,"Franklin County, ME",2300749345,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,New Sharon town
2300749520,23,7,NCNTY23007N23007,"Franklin County, ME",2300749520,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,New Vineyard town
2300751400,23,7,NCNTY23007N23007,"Franklin County, ME",2300751400,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,North Franklin UT
2300758445,23,7,NCNTY23007N23007,"Franklin County, ME",2300758445,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Phillips town
2300761840,23,7,NCNTY23007N23007,"Franklin County, ME",2300761840,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Rangeley town
2300761875,23,7,NCNTY23007N23007,"Franklin County, ME",2300761875,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Rangeley plantation
2300765655,23,7,NCNTY23007N23007,"Franklin County, ME",2300765655,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Sandy River plantation
2300770760,23,7,NCNTY23007N23007,"Franklin County, ME",2300770760,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,South Franklin UT
2300774825,23,7,NCNTY23007N23007,"Franklin County, ME",2300774825,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Strong town
2300775980,23,7,NCNTY23007N23007,"Franklin County, ME",2300775980,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Temple town
2300781300,23,7,NCNTY23007N23007,"Franklin County, ME",2300781300,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Weld town
2300782235,23,7,NCNTY23007N23007,"Franklin County, ME",2300782235,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,West Central Franklin UT
2300785850,23,7,NCNTY23007N23007,"Franklin County, ME",2300785850,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Wilton town
2300787680,23,7,NCNTY23007N23007,"Franklin County, ME",2300787680,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Wyman UT
2300901185,23,9,NCNTY23009N23009,"Hancock County, ME",2300901185,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Amherst town
2300902165,23,9,NCNTY23009N23009,"Hancock County, ME",2300902165,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Aurora town
2300902865,23,9,NCNTY23009N23009,"Hancock County, ME",2300902865,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Bar Harbor town
2300905700,23,9,NCNTY23009N23009,"Hancock County, ME",2300905700,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Blue Hill town
2300907800,23,9,NCNTY23009N23009,"Hancock County, ME",2300907800,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Brooklin town
2300907975,23,9,NCNTY23009N23009,"Hancock County, ME",2300907975,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Brooksville town
2300908815,23,9,NCNTY23009N23009,"Hancock County, ME",2300908815,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Bucksport town
2300911265,23,9,NCNTY23009N23009,"Hancock County, ME",2300911265,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Castine town
2300911800,23,9,NCNTY23009N23009,"Hancock County, ME",2300911800,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Central Hancock UT
2300914905,23,9,NCNTY23009N23009,"Hancock County, ME",2300914905,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Cranberry Isles town
2300916935,23,9,NCNTY23009N23009,"Hancock County, ME",2300916935,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Dedham town
2300917145,23,9,NCNTY23009N23009,"Hancock County, ME",2300917145,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Deer Isle town
2300919770,23,9,NCNTY23009N23009,"Hancock County, ME",2300919770,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Eastbrook town
2300920405,23,9,NCNTY23009N23009,"Hancock County, ME",2300920405,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,East Hancock UT
2300923200,23,9,NCNTY23009N23009,"Hancock County, ME",2300923200,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Ellsworth city
2300926350,23,9,NCNTY23009N23009,"Hancock County, ME",2300926350,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Franklin town
2300926595,23,9,NCNTY23009N23009,"Hancock County, ME",2300926595,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Frenchboro town
2300928450,23,9,NCNTY23009N23009,"Hancock County, ME",2300928450,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Gouldsboro town
2300928975,23,9,NCNTY23009N23009,"Hancock County, ME",2300928975,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Great Pond town
2300930970,23,9,NCNTY23009N23009,"Hancock County, ME",2300930970,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Hancock town
2300938180,23,9,NCNTY23009N23009,"Hancock County, ME",2300938180,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Lamoine town
2300943430,23,9,NCNTY23009N23009,"Hancock County, ME",2300943430,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Mariaville town
2300947630,23,9,NCNTY23009N23009,"Hancock County, ME",2300947630,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Mount Desert town
2300953620,23,9,NCNTY23009N23009,"Hancock County, ME",2300953620,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Northwest Hancock UT
2300955505,23,9,NCNTY23009N23009,"Hancock County, ME",2300955505,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Orland town
2300955855,23,9,NCNTY23009N23009,"Hancock County, ME",2300955855,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Osborn town
2300955890,23,9,NCNTY23009N23009,"Hancock County, ME",2300955890,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Otis town
2300957920,23,9,NCNTY23009N23009,"Hancock County, ME",2300957920,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Penobscot town
2300967300,23,9,NCNTY23009N23009,"Hancock County, ME",2300967300,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Sedgwick town
2300969750,23,9,NCNTY23009N23009,"Hancock County, ME",2300969750,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Sorrento town
2300972865,23,9,NCNTY23009N23009,"Hancock County, ME",2300972865,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Southwest Harbor town
2300974580,23,9,NCNTY23009N23009,"Hancock County, ME",2300974580,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Stonington town
2300974965,23,9,NCNTY23009N23009,"Hancock County, ME",2300974965,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Sullivan town
2300975280,23,9,NCNTY23009N23009,"Hancock County, ME",2300975280,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Surry town
2300975455,23,9,NCNTY23009N23009,"Hancock County, ME",2300975455,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Swans Island town
2300977345,23,9,NCNTY23009N23009,"Hancock County, ME",2300977345,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Tremont town
2300977415,23,9,NCNTY23009N23009,"Hancock County, ME",2300977415,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Trenton town
2300978920,23,9,NCNTY23009N23009,"Hancock County, ME",2300978925,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Verona Island town
2300980040,23,9,NCNTY23009N23009,"Hancock County, ME",2300980040,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Waltham town
2300986655,23,9,NCNTY23009N23009,"Hancock County, ME",2300986655,22000,25150,28300,31400,33950,36450,38950,41450,52750,60300,67800,75350,81400,87400,93450,99500,Winter Harbor town
2301100590,23,11,NCNTY23011N23011,"Kennebec County, ME",2301100590,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Albion town
2301102100,23,11,NCNTY23011N23011,"Kennebec County, ME",2301102100,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Augusta city
2301104020,23,11,NCNTY23011N23011,"Kennebec County, ME",2301104020,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Belgrade town
2301104475,23,11,NCNTY23011N23011,"Kennebec County, ME",2301104475,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Benton town
2301112350,23,11,NCNTY23011N23011,"Kennebec County, ME",2301112350,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Chelsea town
2301112735,23,11,NCNTY23011N23011,"Kennebec County, ME",2301112735,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,China town
2301113470,23,11,NCNTY23011N23011,"Kennebec County, ME",2301113470,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Clinton town
2301124670,23,11,NCNTY23011N23011,"Kennebec County, ME",2301124670,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Farmingdale town
2301124950,23,11,NCNTY23011N23011,"Kennebec County, ME",2301124950,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Fayette town
2301127085,23,11,NCNTY23011N23011,"Kennebec County, ME",2301127085,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Gardiner city
2301130550,23,11,NCNTY23011N23011,"Kennebec County, ME",2301130550,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Hallowell city
2301140175,23,11,NCNTY23011N23011,"Kennebec County, ME",2301140175,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Litchfield town
2301143080,23,11,NCNTY23011N23011,"Kennebec County, ME",2301143080,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Manchester town
2301146405,23,11,NCNTY23011N23011,"Kennebec County, ME",2301146405,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Monmouth town
2301147770,23,11,NCNTY23011N23011,"Kennebec County, ME",2301147770,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Mount Vernon town
2301154560,23,11,NCNTY23011N23011,"Kennebec County, ME",2301154560,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Oakland town
2301159110,23,11,NCNTY23011N23011,"Kennebec County, ME",2301159110,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Pittston town
2301161700,23,11,NCNTY23011N23011,"Kennebec County, ME",2301161700,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Randolph town
2301162190,23,11,NCNTY23011N23011,"Kennebec County, ME",2301162190,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Readfield town
2301163835,23,11,NCNTY23011N23011,"Kennebec County, ME",2301163835,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Rome town
2301168385,23,11,NCNTY23011N23011,"Kennebec County, ME",2301168385,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Sidney town
2301178190,23,11,NCNTY23011N23011,"Kennebec County, ME",2301178190,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Unity UT
2301178745,23,11,NCNTY23011N23011,"Kennebec County, ME",2301178745,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Vassalboro town
2301179025,23,11,NCNTY23011N23011,"Kennebec County, ME",2301179025,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Vienna town
2301180740,23,11,NCNTY23011N23011,"Kennebec County, ME",2301180740,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Waterville city
2301180880,23,11,NCNTY23011N23011,"Kennebec County, ME",2301180880,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Wayne town
2301182945,23,11,NCNTY23011N23011,"Kennebec County, ME",2301182945,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,West Gardiner town
2301186165,23,11,NCNTY23011N23011,"Kennebec County, ME",2301186165,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Windsor town
2301186515,23,11,NCNTY23011N23011,"Kennebec County, ME",2301186515,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Winslow town
2301186970,23,11,NCNTY23011N23011,"Kennebec County, ME",2301186970,21150,24200,27200,30200,32650,35050,37450,39900,50750,58000,65250,72500,78300,84100,89900,95650,Winthrop town
2301301465,23,13,NCNTY23013N23013,"Knox County, ME",2301301465,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Appleton town
2301309725,23,13,NCNTY23013N23013,"Knox County, ME",2301309725,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Camden town
2301315125,23,13,NCNTY23013N23013,"Knox County, ME",2301315125,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Criehaven UT
2301315780,23,13,NCNTY23013N23013,"Knox County, ME",2301315780,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Cushing town
2301326805,23,13,NCNTY23013N23013,"Knox County, ME",2301326805,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Friendship town
2301333840,23,13,NCNTY23013N23013,"Knox County, ME",2301333840,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Hope town
2301335135,23,13,NCNTY23013N23013,"Knox County, ME",2301335135,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Isle au Haut town
2301344165,23,13,NCNTY23013N23013,"Knox County, ME",2301344165,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Matinicus Isle plantation
2301351620,23,13,NCNTY23013N23013,"Knox County, ME",2301351620,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,North Haven town
2301356135,23,13,NCNTY23013N23013,"Knox County, ME",2301356135,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Owls Head town
2301363590,23,13,NCNTY23013N23013,"Knox County, ME",2301363590,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Rockland city
2301363660,23,13,NCNTY23013N23013,"Knox County, ME",2301363660,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Rockport town
2301365130,23,13,NCNTY23013N23013,"Knox County, ME",2301365130,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,St. George town
2301372585,23,13,NCNTY23013N23013,"Knox County, ME",2301372585,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,South Thomaston town
2301376365,23,13,NCNTY23013N23013,"Knox County, ME",2301376365,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Thomaston town
2301378115,23,13,NCNTY23013N23013,"Knox County, ME",2301378115,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Union town
2301379130,23,13,NCNTY23013N23013,"Knox County, ME",2301379130,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Vinalhaven town
2301380215,23,13,NCNTY23013N23013,"Knox County, ME",2301380215,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Warren town
2301380425,23,13,NCNTY23013N23013,"Knox County, ME",2301380425,21150,24150,27150,30150,32600,35000,37400,39800,50650,57900,65100,72350,78150,83950,89750,95500,Washington town
2301501010,23,15,NCNTY23015N23015,"Lincoln County, ME",2301501010,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Alna town
2301506050,23,15,NCNTY23015N23015,"Lincoln County, ME",2301506050,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Boothbay town
2301506120,23,15,NCNTY23015N23015,"Lincoln County, ME",2301506120,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Boothbay Harbor town
2301506855,23,15,NCNTY23015N23015,"Lincoln County, ME",2301506855,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Bremen town
2301507485,23,15,NCNTY23015N23015,"Lincoln County, ME",2301507485,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Bristol town
2301516235,23,15,NCNTY23015N23015,"Lincoln County, ME",2301516235,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Damariscotta town
2301518475,23,15,NCNTY23015N23015,"Lincoln County, ME",2301518475,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Dresden town
2301522675,23,15,NCNTY23015N23015,"Lincoln County, ME",2301522675,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Edgecomb town
2301532715,23,15,NCNTY23015N23015,"Lincoln County, ME",2301532715,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Hibberts gore
2301535695,23,15,NCNTY23015N23015,"Lincoln County, ME",2301535695,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Jefferson town
2301546335,23,15,NCNTY23015N23015,"Lincoln County, ME",2301546335,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Monhegan plantation
2301548645,23,15,NCNTY23015N23015,"Lincoln County, ME",2301548645,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Newcastle town
2301549660,23,15,NCNTY23015N23015,"Lincoln County, ME",2301549660,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Nobleboro town
2301569645,23,15,NCNTY23015N23015,"Lincoln County, ME",2301569645,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Somerville town
2301570240,23,15,NCNTY23015N23015,"Lincoln County, ME",2301570240,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,South Bristol town
2301571955,23,15,NCNTY23015N23015,"Lincoln County, ME",2301571955,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Southport town
2301579550,23,15,NCNTY23015N23015,"Lincoln County, ME",2301579550,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Waldoboro town
2301584135,23,15,NCNTY23015N23015,"Lincoln County, ME",2301584140,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Westport Island town
2301585010,23,15,NCNTY23015N23015,"Lincoln County, ME",2301585010,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Whitefield town
2301587075,23,15,NCNTY23015N23015,"Lincoln County, ME",2301587075,21300,24350,27400,30400,32850,35300,37700,40150,51050,58350,65650,72950,78800,84650,90450,96300,Wiscasset town
2301701325,23,17,NCNTY23017N23017,"Oxford County, ME",2301701325,18100,20700,23300,25850,27950,30000,32100,34150,43450,49650,55850,62050,67000,71950,76950,81900,Andover town
